instanceLabel,item,itemLabel,entity_id,related_works_count
human,http://www.wikidata.org/entity/Q63951937,Ana Colovic Lesoska,Q63951937,0
human,http://www.wikidata.org/entity/Q64075,Shin Dong-hyuk,Q64075,0
human,http://www.wikidata.org/entity/Q6409973,Kimberly Rivera,Q6409973,0
human,http://www.wikidata.org/entity/Q4849417,Bakhtiyar Hajiyev,Q4849417,0
human,http://www.wikidata.org/entity/Q12982135,Isaipriya,Q12982135,0
human,http://www.wikidata.org/entity/Q8069923,Zeynab Jalaliyan,Q8069923,0
human,http://www.wikidata.org/entity/Q6969182,Nathan Kleinman,Q6969182,0
human,http://www.wikidata.org/entity/Q29452528,Behrouz Boochani,Q29452528,1
human,http://www.wikidata.org/entity/Q30106056,Bob Bland,Q30106056,0
human,http://www.wikidata.org/entity/Q31213305,Ibram X. Kendi,Q31213305,5
human,http://www.wikidata.org/entity/Q50379223,Shackelia Jackson,Q50379223,0
human,http://www.wikidata.org/entity/Q60649737,Emily Gorcenski,Q60649737,0
human,http://www.wikidata.org/entity/Q62555465,Liz Chicaje,Q62555465,0
human,http://www.wikidata.org/entity/Q549328,Hedvig Malina,Q549328,0
human,http://www.wikidata.org/entity/Q3950288,Sara Ziff,Q3950288,1
human,http://www.wikidata.org/entity/Q5247516,Ramin Pourandarjani,Q5247516,0
human,http://www.wikidata.org/entity/Q13424289,Edward Snowden,Q13424289,9
human,http://www.wikidata.org/entity/Q8064841,Zainab al-Khawaja,Q8064841,0
human,http://www.wikidata.org/entity/Q8055828,Yorm Bopha,Q8055828,0
human,http://www.wikidata.org/entity/Q27581939,Hadeel Ibrahim,Q27581939,0
human,http://www.wikidata.org/entity/Q16199500,Naser al-Raas,Q16199500,0
human,http://www.wikidata.org/entity/Q28528646,Darius Kazemi,Q28528646,6
human,http://www.wikidata.org/entity/Q46483209,Mai Khôi,Q46483209,0
human,http://www.wikidata.org/entity/Q56356036,Elham Malekpoor Arashlu,Q56356036,0
human,http://www.wikidata.org/entity/Q59161685,María Teresa Rivera,Q59161685,0
human,http://www.wikidata.org/entity/Q59522685,Rosa Freedman,Q59522685,0
human,http://www.wikidata.org/entity/Q63384656,Samra Zafar,Q63384656,1
human,http://www.wikidata.org/entity/Q20961911,Cheick Mohamed Mkhaitir,Q20961911,0
human,http://www.wikidata.org/entity/Q23772056,Tef Poe,Q23772056,0
human,http://www.wikidata.org/entity/Q101110680,Richar Nelson Sierra Alquerque,Q101110680,0
human,http://www.wikidata.org/entity/Q3048307,Sayed Pervez Kambaksh,Q3048307,0
human,http://www.wikidata.org/entity/Q3051622,Elnur Majidli,Q3051622,0
human,http://www.wikidata.org/entity/Q3193040,Kareem Amer,Q3193040,0
human,http://www.wikidata.org/entity/Q6402971,Khun Bedu,Q6402971,0
human,http://www.wikidata.org/entity/Q5235979,David Keyes,Q5235979,0
human,http://www.wikidata.org/entity/Q12212836,Raif Badawi,Q12212836,0
human,http://www.wikidata.org/entity/Q26924387,Brittany Packnett,Q26924387,0
human,http://www.wikidata.org/entity/Q6894442,Mohsen Rouholamini,Q6894442,0
human,http://www.wikidata.org/entity/Q18421912,Rahima Begum,Q18421912,0
human,http://www.wikidata.org/entity/Q58038651,Tuti Tursilawati,Q58038651,0
human,http://www.wikidata.org/entity/Q19885291,Ayọ Tometi,Q19885291,0
human,http://www.wikidata.org/entity/Q63494186,Anastasia Melnichenko,Q63494186,0
human,http://www.wikidata.org/entity/Q108473466,Fred Kajjubi Lumbuye,Q108473466,0
human,http://www.wikidata.org/entity/Q2753913,Hossein Ronaghi,Q2753913,0
human,http://www.wikidata.org/entity/Q3445701,Elkouria Amidane,Q3445701,0
human,http://www.wikidata.org/entity/Q4709514,Alber Saber,Q4709514,0
human,http://www.wikidata.org/entity/Q7684693,Tapiwa Zivira,Q7684693,0
human,http://www.wikidata.org/entity/Q7911400,Valeriu Boboc,Q7911400,0
human,http://www.wikidata.org/entity/Q27980923,Nay El Rahi,Q27980923,0
human,http://www.wikidata.org/entity/Q29430512,Fadia Najib Thabet,Q29430512,0
human,http://www.wikidata.org/entity/Q18631743,Yara Sallam,Q18631743,0
human,http://www.wikidata.org/entity/Q58812910,Ernst Roets,Q58812910,0
human,http://www.wikidata.org/entity/Q59304526,Sammy Woodhouse,Q59304526,0
human,http://www.wikidata.org/entity/Q55426871,Megan Price,Q55426871,0
human,http://www.wikidata.org/entity/Q7364604,Ronak Safazadeh,Q7364604,0
human,http://www.wikidata.org/entity/Q66812765,Chen Qiushi,Q66812765,0
human,http://www.wikidata.org/entity/Q55237966,Iason Dousis,Q55237966,0
human,http://www.wikidata.org/entity/Q61885794,Rana Ahmad,Q61885794,1
human,http://www.wikidata.org/entity/Q23670058,Ensaf Haidar,Q23670058,0
human,http://www.wikidata.org/entity/Q24049119,Trupti Desai,Q24049119,0
human,http://www.wikidata.org/entity/Q302466,Omar Khadr,Q302466,1
human,http://www.wikidata.org/entity/Q4117209,Mona Seif,Q4117209,0
human,http://www.wikidata.org/entity/Q6434510,Kouhyar Goudarzi,Q6434510,0
human,http://www.wikidata.org/entity/Q959896,Majid Tavakoli,Q959896,1
human,http://www.wikidata.org/entity/Q27992075,Sirikan Charoensiri,Q27992075,0
human,http://www.wikidata.org/entity/Q28154977,Pidgeon Pagonis,Q28154977,0
human,http://www.wikidata.org/entity/Q5643947,Hamad al-Naqi,Q5643947,0
human,http://www.wikidata.org/entity/Q46350951,Dany Pen,Q46350951,0
human,http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,Q51912732,0
human,http://www.wikidata.org/entity/Q54326255,Amy Varle,Q54326255,0
human,http://www.wikidata.org/entity/Q60194411,Wa Lone,Q60194411,0
human,http://www.wikidata.org/entity/Q23772160,Martha Spurrier,Q23772160,0
human,http://www.wikidata.org/entity/Q464124,Atefah Sahaaleh,Q464124,0
human,http://www.wikidata.org/entity/Q4725283,Ali al-Ghanmi,Q4725283,0
human,http://www.wikidata.org/entity/Q6535108,Maryam al-Khawaja,Q6535108,0
human,http://www.wikidata.org/entity/Q27974885,Timur Kuashev,Q27974885,0
human,http://www.wikidata.org/entity/Q7067312,Noxolo Nogwaza,Q7067312,0
human,http://www.wikidata.org/entity/Q7365461,Ronan Farrow,Q7365461,3
human,http://www.wikidata.org/entity/Q2855185,Rizana Nafeek,Q2855185,0
human,http://www.wikidata.org/entity/Q13427172,Tara Teng,Q13427172,0
human,http://www.wikidata.org/entity/Q5340433,Eduard Lobau,Q5340433,0
human,http://www.wikidata.org/entity/Q16191493,Sheila White,Q16191493,0
human,http://www.wikidata.org/entity/Q6760992,Maria Alyokhina,Q6760992,2
human,http://www.wikidata.org/entity/Q20090179,Phyo Phyo Aung,Q20090179,0
human,http://www.wikidata.org/entity/Q22703640,Giulio Regeni,Q22703640,0
human,http://www.wikidata.org/entity/Q372526,Gedhun Choekyi Nyima,Q372526,0
human,http://www.wikidata.org/entity/Q7959881,Wai Hnin Pwint Thon,Q7959881,0
human,http://www.wikidata.org/entity/Q19892863,Johnetta Elzie,Q19892863,0
human,http://www.wikidata.org/entity/Q16233003,Ti-Anna Wang,Q16233003,0
human,http://www.wikidata.org/entity/Q19609535,Loujain al-Hathloul,Q19609535,0
human,http://www.wikidata.org/entity/Q50418275,Aliyah Saleem,Q50418275,0
human,http://www.wikidata.org/entity/Q56369995,Israa al-Ghomgham,Q56369995,0
human,http://www.wikidata.org/entity/Q17011236,Sarah McBride,Q17011236,2
human,http://www.wikidata.org/entity/Q16234058,Camille Munro,Q16234058,0
human,http://www.wikidata.org/entity/Q50380186,Amal Azzudin,Q50380186,0
human,http://www.wikidata.org/entity/Q53871377,Jaz O'Hara,Q53871377,0
human,http://www.wikidata.org/entity/Q61766863,Kyaw Soe Oo,Q61766863,0
human,http://www.wikidata.org/entity/Q20643171,Anastasia Lin,Q20643171,0
human,http://www.wikidata.org/entity/Q20810513,Kat Blaque,Q20810513,0
human,http://www.wikidata.org/entity/Q3514407,Tal al-Mallohi,Q3514407,0
human,http://www.wikidata.org/entity/Q47486925,Naqeebullah Mehsud,Q47486925,0
human,http://www.wikidata.org/entity/Q18202444,Siavosh Derakhti,Q18202444,0
human,http://www.wikidata.org/entity/Q6110039,Jabbar Savalan,Q6110039,0
human,http://www.wikidata.org/entity/Q22003410,Blake Bolden,Q22003410,0
human,http://www.wikidata.org/entity/Q22278534,Dastan Kasmamytov,Q22278534,0
human,http://www.wikidata.org/entity/Q4776019,Anton Surapin,Q4776019,0
human,http://www.wikidata.org/entity/Q6696779,Luciano Arruga,Q6696779,0
human,http://www.wikidata.org/entity/Q29440997,Mashal Khan,Q29440997,0
human,http://www.wikidata.org/entity/Q63456821,Hadeel Kouki,Q63456821,0
human,http://www.wikidata.org/entity/Q66237923,Zara Kay,Q66237923,0
human,http://www.wikidata.org/entity/Q36669381,Grace Gao,Q36669381,0
human,http://www.wikidata.org/entity/Q53912185,Geraldine Chacón,Q53912185,0
human,http://www.wikidata.org/entity/Q20059890,Kalief Browder,Q20059890,0
human,http://www.wikidata.org/entity/Q22007112,Nadia Murad Basee,Q22007112,4
human,http://www.wikidata.org/entity/Q65658874,Bashar Murad,Q65658874,1
human,http://www.wikidata.org/entity/Q16018110,Aisha Ibrahim Duhulow,Q16018110,0
human,http://www.wikidata.org/entity/Q20379288,Jimmy Thoronka,Q20379288,0
human,http://www.wikidata.org/entity/Q14186111,Sahar Gul,Q14186111,0
human,http://www.wikidata.org/entity/Q29885324,Sharmin Akter,Q29885324,0
human,http://www.wikidata.org/entity/Q55584606,Chonticha Jaengraew,Q55584606,0
human,http://www.wikidata.org/entity/Q56692312,Loghman Moradi,Q56692312,0
human,http://www.wikidata.org/entity/Q63386155,Polina Nemirovskaia,Q63386155,0
human,http://www.wikidata.org/entity/Q2843372,Amina El Filali,Q2843372,0
human,http://www.wikidata.org/entity/Q20110468,Sonita Alizadeh,Q20110468,1
human,http://www.wikidata.org/entity/Q32732,Malala Yousafzai,Q32732,7
human,http://www.wikidata.org/entity/Q15993131,Dwayne Jones,Q15993131,0
human,http://www.wikidata.org/entity/Q1848650,Hamza Ali Al-Khateeb,Q1848650,0
human,http://www.wikidata.org/entity/Q27586750,Lamiya Aji Bashar,Q27586750,0
human,http://www.wikidata.org/entity/Q27978883,Erin McKenney,Q27978883,0
human,http://www.wikidata.org/entity/Q16018358,Balachandran Prabhakaran,Q16018358,0
human,http://www.wikidata.org/entity/Q106936955,Abdulrahman Akkad,Q106936955,0
human,http://www.wikidata.org/entity/Q58918236,Nujeen Mustafa,Q58918236,0
human,http://www.wikidata.org/entity/Q59423227,Cassandra Levesque,Q59423227,0
human,http://www.wikidata.org/entity/Q58682,Tank Man,Q58682,1
human,http://www.wikidata.org/entity/Q4665719,Abdul Samay Hamed,Q4665719,0
human,http://www.wikidata.org/entity/Q7609401,Stephen Hale,Q7609401,0
human,http://www.wikidata.org/entity/Q13072588,Myo Myint Nyein,Q13072588,0
human,http://www.wikidata.org/entity/Q14954878,Madeleine Rees,Q14954878,0
human,http://www.wikidata.org/entity/Q1357101,Fathi Terbil,Q1357101,0
human,http://www.wikidata.org/entity/Q12178574,Ahmed Zaoui,Q12178574,0
human,http://www.wikidata.org/entity/Q16499760,Jared Genser,Q16499760,0
human,http://www.wikidata.org/entity/Q7422528,Sarah Leah Whitson,Q7422528,0
human,http://www.wikidata.org/entity/Q1817565,Lenford Harvey,Q1817565,0
human,http://www.wikidata.org/entity/Q29466121,Sandya Eknaligoda,Q29466121,0
human,http://www.wikidata.org/entity/Q43396427,Saleh al-Ashwan,Q43396427,0
human,http://www.wikidata.org/entity/Q17612571,Kirstin Lobato,Q17612571,0
human,http://www.wikidata.org/entity/Q52005140,Aretha Brown,Q52005140,0
human,http://www.wikidata.org/entity/Q60474193,Rahaf Mohammed,Q60474193,0
human,http://www.wikidata.org/entity/Q6155553,Jansila Majeed,Q6155553,0
human,http://www.wikidata.org/entity/Q62020126,Naw K’nyaw Paw,Q62020126,0
human,http://www.wikidata.org/entity/Q20971653,Ermias Ghermay,Q20971653,0
human,http://www.wikidata.org/entity/Q64614838,Murtaja Qureiris,Q64614838,0
human,http://www.wikidata.org/entity/Q115641082,Muhammad Ghaemifard,Q115641082,0
human,http://www.wikidata.org/entity/Q47496132,Janna Jihad,Q47496132,0
human,http://www.wikidata.org/entity/Q122924686,Armita Geravand,Q122924686,0
